product_title,brand,manufacturer,category,breadcrumbs,product_type,product_url,sku,article_number,model,ean_gtin,short_description,description,technical_data,specifications,power,watt,kW,kWh,voltage,current,dimensions,weight,warranty,price,currency,availability,stock_status,image_urls,variants,accessories,related_products,meta_title,meta_description,language,source_status,notes
TRI-ROOF+ IP-U Indachprofilhalter,,,,,,https://shop.tritec-energy.com/de/tri-roof2b-ip-u-indachprofilhalter-p2593/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/788413_1503030_tri-roof_indachprofilhalter_ip-u.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/788413_1503030_tri-roof_indachprofilhalter_ip-u.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/313891_tks_8x80.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/144390_tri-roof_rundkopfschraube-5.0x30-a2-fuer-tr-u-500x500.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,TRITEC TRI-ROOF+ IP-U  Indachprofilhalter - TRITEC - Ihr Photovoltaik Grosshändler,,de,valid_product,login_required
"TRI-ROOF+ Abschlussblech Alu, schwarz beschichtet",,,,,,https://shop.tritec-energy.com/de/tri-roof2b-abschlussblech-alu-schwarz-beschichtet-p2594/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/747811_tri-roof_abschlussblech-unten-au-600x600.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/747811_tri-roof_abschlussblech-unten-au-600x600.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/768499_tri-stand_duennblechschraube-6x25-ds-500x500.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-ROOF+ Abschlussblech Alu, schwarz beschichtet - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
"TRI-ROOF+ Füllstück 35mm schwarz, Länge 2120 mm",,,,,,https://shop.tritec-energy.com/de/tri-roof2b-fuellstueck-35mm-schwarz-laenge-2120-mm-p2595/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/672208_tri-roof_fuellstueck.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/672208_tri-roof_fuellstueck.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-ROOF+ Füllstück 35mm schwarz, Länge 2120 mm - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
"TRI-ROOF+ Füllstück 30mm schwarz, Länge 2300 mm",,,,,,https://shop.tritec-energy.com/de/tri-roof2b-fuellstueck-30mm-schwarz-laenge-2300-mm-p2596/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/940775_tri-roof_fuellstueck.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/940775_tri-roof_fuellstueck.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-ROOF+ Füllstück 30mm schwarz, Länge 2300 mm - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
TRI-ROOF+ Abtropfblech zu TR-H-Profil,,,,,,https://shop.tritec-energy.com/de/tri-roof2b-abtropfblech-zu-tr-h-profil-p2597/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/319978_1502965_tri-roof_abtropfblech_tr-h.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/319978_1502965_tri-roof_abtropfblech_tr-h.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,TRITEC TRI-ROOF+ Abtropfblech zu TR-H-Profil - TRITEC - Ihr Photovoltaik Grosshändler,,de,valid_product,login_required
TRI-ROOF+ Endauflage TR-E,,,,,,https://shop.tritec-energy.com/de/tri-roof2b-endauflage-tr-e-p2598/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/572870_1503031_tri-roof_endauflage_tr-e.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/572870_1503031_tri-roof_endauflage_tr-e.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,TRITEC TRI-ROOF+ Endauflage TR-E - TRITEC - Ihr Photovoltaik Grosshändler,,de,valid_product,login_required
"TRI-ROOF+ Horizontalprofil TR-H, 3.50m",,,,,,https://shop.tritec-energy.com/de/tri-roof2b-horizontalprofil-tr-h-3-500m-p2599/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/302477_1503066_tri-roof_horizontalprofil_tr-h_3.400m.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/302477_1503066_tri-roof_horizontalprofil_tr-h_3.400m.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/319978_1502965_tri-roof_abtropfblech_tr-h.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/613646_1502544_tri-roof_befestigungsclip_tr-c.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-ROOF+ Horizontalprofil TR-H, 3.50m - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
TRI-STAND Befestigungsclip TR-C,,,,,,https://shop.tritec-energy.com/de/tri-roof2b-befestigungsclip-tr-c-p2600/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/613646_1502544_tri-roof_befestigungsclip_tr-c.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/613646_1502544_tri-roof_befestigungsclip_tr-c.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,TRITEC TRI-STAND Befestigungsclip TR-C - TRITEC - Ihr Photovoltaik Grosshändler,,de,valid_product,login_required
"TRI-STAND Rundkopfschraube 5,0 x 30 A2, für IP-U",,,,,,https://shop.tritec-energy.com/de/tri-roof2b-rundkopfschraube-5-0-x-30-a2-fuer-ip-u-p2601/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/144390_tri-roof_rundkopfschraube-5.0x30-a2-fuer-tr-u-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/144390_tri-roof_rundkopfschraube-5.0x30-a2-fuer-tr-u-500x500.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-STAND Rundkopfschraube 5,0 x 30 A2, für IP-U - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
"TRI-ROOF+ Flachverbinder, Edelstahl",,,,,,https://shop.tritec-energy.com/de/tri-roof2b-flachverbinder-edelstahl-p2602/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/925388_tri-roof_flachverbinder.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/836564_2025-09-21_07_17_28-.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/925388_tri-roof_flachverbinder.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/836564_2025-09-21_07_17_28-.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-ROOF+ Flachverbinder, Edelstahl - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
TRI-STAND Hammerkopfschraube M10x30 A2,,,,,,https://shop.tritec-energy.com/de/tri-stand-hammerkopfschraube-m10x30-a2-p2604/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/899176_tri-stand_hammerkopfschraube-m8x25-a2-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/899176_tri-stand_hammerkopfschraube-m8x25-a2-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/879785_tri-stand_sperrzahnmutter_m10.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,TRITEC TRI-STAND Hammerkopfschraube M10x30 A2 - TRITEC - Ihr Photovoltaik Grosshändler,,de,valid_product,login_required
TRI-STAND Sperrzahnmutter M10 A2,,,,,,https://shop.tritec-energy.com/de/tri-stand-sperrzahnmutter-m10-a2-p2605/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/879785_tri-stand_sperrzahnmutter_m10.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/879785_tri-stand_sperrzahnmutter_m10.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/899176_tri-stand_hammerkopfschraube-m8x25-a2-500x500.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,TRITEC TRI-STAND Sperrzahnmutter M10 A2 - TRITEC - Ihr Photovoltaik Grosshändler,,de,valid_product,login_required
TRI-STAND Edge Clip Kabelbinder TS-EC,,,,,,https://shop.tritec-energy.com/de/tri-stand-edge-clip-kabelbinder-ts-ec-p2606/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/311709_tri-stand_ts-ec-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/311709_tri-stand_ts-ec-500x500.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,TRITEC TRI-STAND Edge Clip Kabelbinder TS-EC - TRITEC - Ihr Photovoltaik Grosshändler,,de,valid_product,login_required
"TRI-ROOF+ Dünnblechschraube 6,0x25 DS",,,,,,https://shop.tritec-energy.com/de/tri-stand-duennblechschraube-6-0x25-ds-p2607/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/768499_tri-stand_duennblechschraube-6x25-ds-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/768499_tri-stand_duennblechschraube-6x25-ds-500x500.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-ROOF+ Dünnblechschraube 6,0x25 DS - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
"TRI-STAND SafeClick SCT Torx, schwarz, inkl. Gleitmutter,",,,,,,https://shop.tritec-energy.com/de/tri-stand-safeclick-sct-torx-schwarz-p2609/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/476158_tri-stand_safeclick_torx_komplett_schwarz.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/476158_tri-stand_safeclick_torx_komplett_schwarz.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/618467_1503408_trienergy_abrutschsicherung_as_fuer_erhoehte_lasten.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-STAND SafeClick SCT Torx, schwarz, inkl. Gleitmutter, - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
"TRI-STAND TS-C Einlegeprofilverbinder, blank",,,,,,https://shop.tritec-energy.com/de/tri-stand-ts-c-einlegeprofilverbinder-blank-p2610/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/969282_ts-c-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/969282_ts-c-500x500.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-STAND TS-C Einlegeprofilverbinder, blank - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
"TRI-STAND TS-C Einlegeprofilverbinder, schwarz",,,,,,https://shop.tritec-energy.com/de/tri-stand-ts-c-einlegeprofilverbinder-schwarz-p2611/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/813072_tri-stand_ts-c-schwarz-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/813072_tri-stand_ts-c-schwarz-500x500.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-STAND TS-C Einlegeprofilverbinder, schwarz - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
"TRI-STAND Endwinkel TS-E, Alu blank",,,,,,https://shop.tritec-energy.com/de/tri-stand-endwinkel-ts-e-alu-blank-p2612/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/367121_tri-stand_ts-e-alu-bl-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/367121_tri-stand_ts-e-alu-bl-500x500.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-STAND Endwinkel TS-E, Alu blank - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
"TRI-STAND Endwinkel TS-E, schwarz, inkl. Gewindestift",,,,,,https://shop.tritec-energy.com/de/tri-stand-endwinkel-ts-e-schwarz-inkl-gewindestift-p2613/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/56159_tri-stand_ts-e-schwarz-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/56159_tri-stand_ts-e-schwarz-500x500.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-STAND Endwinkel TS-E, schwarz, inkl. Gewindestift - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
TRI-STAND MS EPDM Modulsicherung,,,,,,https://shop.tritec-energy.com/de/tri-stand-ms-epdm-modulsicherung-p2614/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/508292_tri-stand_ms_epdm_modulsicherung.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/508292_tri-stand_ms_epdm_modulsicherung.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,TRITEC TRI-STAND MS EPDM Modulsicherung - TRITEC - Ihr Photovoltaik Grosshändler,,de,valid_product,login_required
TRI-STAND Biegewerkzeug +,,,,,,https://shop.tritec-energy.com/de/tri-stand-biegewerkzeug-2b-p2615/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/224718_tritec_tri-stand-tri-roof_biegewerkzeug-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/224718_tritec_tri-stand-tri-roof_biegewerkzeug-500x500.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,TRITEC TRI-STAND Biegewerkzeug + - TRITEC - Ihr Photovoltaik Grosshändler,,de,valid_product,login_required
"TRI-STAND Abschlussprofil TS-30 3.70m, schwarz",,,,,,https://shop.tritec-energy.com/de/tri-stand-abschlussprofil-ts-30-3-70m-schwarz-p2616/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/134438_tri-stand_abschlussprofil_black.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/134438_tri-stand_abschlussprofil_black.jpg|https://img.youtube.com/vi/KLMt68ovIcc/default.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/813072_tri-stand_ts-c-schwarz-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/311709_tri-stand_ts-ec-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/476158_tri-stand_safeclick_torx_komplett_schwarz.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/56159_tri-stand_ts-e-schwarz-500x500.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-STAND Abschlussprofil TS-30 3.70m, schwarz - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
404,,,,,,https://shop.tritec-energy.com/de/tri-stand-einlegeprofil-ts-35-light-3-25m-blank-p2617/,,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,,,,,404,,de,valid_product,login_required
"TRI-STAND Abschlussprofil TS-35 3.25m, schwarz",,,,,,https://shop.tritec-energy.com/de/tri-stand-abschlussprofil-ts-35-3-25m-schwarz-p2618/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/91221_tri-stand_abschlussprofil_black.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/91221_tri-stand_abschlussprofil_black.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/56159_tri-stand_ts-e-schwarz-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/311709_tri-stand_ts-ec-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/813072_tri-stand_ts-c-schwarz-500x500.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-STAND Abschlussprofil TS-35 3.25m, schwarz - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
"TRI-STAND Einlegeprofil TS-35 light, 3.7m schwarz",,,,,,https://shop.tritec-energy.com/de/tri-stand-einlegeprofil-ts-35-light-3-7m-schwarz-p2619/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/358624_tri-stand_einlegeprofil_schwarz.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/358624_tri-stand_einlegeprofil_schwarz.jpg|https://img.youtube.com/vi/KLMt68ovIcc/default.jpg|https://img.youtube.com/vi//default.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/311709_tri-stand_ts-ec-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/56159_tri-stand_ts-e-schwarz-500x500.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/476158_tri-stand_safeclick_torx_komplett_schwarz.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_2/813072_tri-stand_ts-c-schwarz-500x500.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-STAND Einlegeprofil TS-35 light, 3.7m schwarz - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
404,,,,,,https://shop.tritec-energy.com/de/tri-roof2b-horizontalprofil-tr-h-3-700m-p2620/,,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,,,,,404,,de,valid_product,login_required
"TRI-STAND Einlegeprofil TS-30, 6.0m, schwarz",,,,,,https://shop.tritec-energy.com/de/tri-stand-einlegeprofil-ts-30-6-0m-schwarz-p2621/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/85918_tri-stand_einlegeprofil_schwarz.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/85918_tri-stand_einlegeprofil_schwarz.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,"TRITEC TRI-STAND Einlegeprofil TS-30, 6.0m, schwarz - TRITEC - Ihr Photovoltaik Grosshändler",,de,valid_product,login_required
Plexlog PL Home (PL40) PV-Datenlogger V2.0,,,,,,https://shop.tritec-energy.com/de/plexlog-pl-home-pl40-pv-datenlogger-v2-0-p2622/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/692176_pl100.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/692176_pl100.jpg|https://img.youtube.com/vi//default.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,PLEXLOG Plexlog PL Home (PL40) PV-Datenlogger V2.0 - TRITEC - Ihr Photovoltaik Grosshändler,,de,valid_product,login_required
Plexlog PL Commercial (PL100) PV-Datenlogger,,,,,,https://shop.tritec-energy.com/de/plexlog-pl-commercial-pl100-pv-datenlogger-p2623/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/873022_pl100_neu.jpg|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/873022_pl100_neu.jpg|https://img.youtube.com/vi/IE7-SsXseHs/default.jpg|https://img.youtube.com/vi/b668JmdkQFU/default.jpg|https://img.youtube.com/vi/DygqJ2V-jZs/default.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,PLEXLOG Plexlog PL Commercial (PL100) PV-Datenlogger - TRITEC - Ihr Photovoltaik Grosshändler,,de,valid_product,login_required
Plexlog PL Industry (PL500+) PV-Datenlogger,,,,,,https://shop.tritec-energy.com/de/plexlog-pl-industry-pl5002b-pv-datenlogger-p2624/,nden,,,,,,,,,,,,,,,,,price_not_visible,EUR,stock_not_visible,,https://shop.tritec-energy.com/userdata/dcshop/images/thumb_3/753145_pl500_logger_mit_schatten_und_lichtefekten__1.png|https://shop.tritec-energy.com/userdata/dcshop/images/thumb_1/753145_pl500_logger_mit_schatten_und_lichtefekten__1.png|https://img.youtube.com/vi/IE7-SsXseHs/default.jpg|https://img.youtube.com/vi/b668JmdkQFU/default.jpg|https://img.youtube.com/vi/DygqJ2V-jZs/default.jpg|https://shop.tritec-energy.com/layout/frontend/tritec-b2b/src/images/newsletter-grafik.svg,,,,PLEXLOG Plexlog PL Industry (PL500+) PV-Datenlogger - TRITEC - Ihr Photovoltaik Grosshändler,,de,valid_product,login_required
